,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
0,School of Engineering,EED,Monsoon 2012,Monsoon,2012,2012,CCC303,1.5,B
1,School of Engineering,EED,Monsoon 2012,Monsoon,2012,2012,CCC302,1.5,B-
2,School of Engineering,EED,Spring 2013,Spring,2013,2012,CCC703,1.5,B-
3,School of Engineering,EED,Spring 2013,Spring,2013,2012,CCC601,1.5,D
4,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC101,1.5,C
5,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC603,1.5,D
6,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC801,1.5,B-
7,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC705,1.5,D
8,School of Engineering,EED,Spring 2014,Spring,2014,2012,CCC402,1.5,B-
9,School of Engineering,EED,Spring 2014,Spring,2014,2012,CCC506,1.5,B
10,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2012,CCC501,1.5,D
11,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2012,CCC807,1.5,C-
12,School of Engineering,EED,Spring 2015,Spring,2015,2012,CCC214,1.5,C-
13,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC411,1.5,B-
14,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC217,1.5,B
15,School of Engineering,EED,Monsoon 2012,Monsoon,2012,2012,CCC303,1.5,B
16,School of Engineering,EED,Monsoon 2012,Monsoon,2012,2012,CCC302,1.5,B-
17,School of Engineering,EED,Spring 2013,Spring,2013,2012,CCC601,1.5,F
18,School of Engineering,EED,Spring 2013,Spring,2013,2012,CCC703,1.5,B
19,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC705,1.5,D
20,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC603,1.5,D
21,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2012,CCC401,1.5,D
22,School of Engineering,EED,Spring 2014,Spring,2014,2012,CCC506,1.5,B-
23,School of Engineering,EED,Spring 2014,Spring,2014,2012,CCC602,1.5,C
24,School of Engineering,EED,Spring 2014,Spring,2014,2012,CCC408,1.5,F
25,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2012,CCC408,1.5,F
26,School of Engineering,EED,Spring 2015,Spring,2015,2012,CCC402,1.5,B-
27,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC101,1.5,B
28,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC503,1.5,B-
29,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC216,1.5,D
30,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2012,CCC103,1.5,C
31,School of Engineering,EED,Spring 2016,Spring,2016,2012,CCC220,1.5,C-
32,School of Engineering,EED,Spring 2016,Spring,2016,2012,CCC813,1.5,A-
33,School of Engineering,EED,Spring 2016,Spring,2016,2012,CCC816,1.5,C-
34,School of Engineering,ECE,Monsoon 2012,Monsoon,2012,2012,CCC303,1.5,B
35,School of Engineering,ECE,Monsoon 2012,Monsoon,2012,2012,CCC302,1.5,B-
36,School of Engineering,ECE,Spring 2013,Spring,2013,2012,CCC703,1.5,C
37,School of Engineering,ECE,Spring 2013,Spring,2013,2012,CCC601,1.5,D
38,School of Engineering,ECE,Monsoon 2013,Monsoon,2013,2012,CCC705,1.5,D
39,School of Engineering,ECE,Monsoon 2013,Monsoon,2013,2012,CCC801,1.5,D
40,School of Engineering,ECE,Monsoon 2013,Monsoon,2013,2012,CCC402,1.5,C
41,School of Engineering,ECE,Spring 2014,Spring,2014,2012,CCC502,1.5,A-
42,School of Engineering,ECE,Spring 2014,Spring,2014,2012,CCC206,1.5,A-
43,School of Engineering,ECE,Monsoon 2014,Monsoon,2014,2012,CCC606,1.5,C-
44,School of Engineering,ECE,Monsoon 2014,Monsoon,2014,2012,CCC805,1.5,B-
45,School of Engineering,ECE,Spring 2015,Spring,2015,2012,CCC503,1.5,B-
46,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2012,CCC104,1.5,C-
47,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2012,CCC110,1.5,B-
48,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2012,CCC411,1.5,B-
49,School of Engineering,CED,Monsoon 2012,Monsoon,2012,2012,CCC302,1.5,B
50,School of Engineering,CED,Monsoon 2012,Monsoon,2012,2012,CCC303,1.5,C
51,School of Engineering,CED,Spring 2013,Spring,2013,2012,CCC602,1.5,C
52,School of Engineering,CED,Spring 2013,Spring,2013,2012,CCC601,1.5,D
53,School of Engineering,CED,Monsoon 2013,Monsoon,2013,2012,CCC704,3.0,F
54,School of Engineering,CED,Spring 2014,Spring,2014,2012,CCC704,4.0,C
55,School of Engineering,CED,Monsoon 2014,Monsoon,2014,2012,CCC402,1.5,B
56,School of Humanities & Soc Sci,ENG,Monsoon 2013,Monsoon,2013,2013,CCC302,1.5,B
57,School of Humanities & Soc Sci,ENG,Monsoon 2013,Monsoon,2013,2013,CCC801,1.5,A-
58,School of Humanities & Soc Sci,ENG,Spring 2014,Spring,2014,2013,CCC704,4.0,D
59,School of Humanities & Soc Sci,ENG,Monsoon 2014,Monsoon,2014,2013,CCC402,1.5,B-
60,School of Humanities & Soc Sci,ENG,Spring 2015,Spring,2015,2013,CCC608,3.0,B-
61,School of Humanities & Soc Sci,ENG,Monsoon 2015,Monsoon,2015,2013,CCC318,1.5,B
62,School of Humanities & Soc Sci,ENG,Monsoon 2015,Monsoon,2015,2013,CCC202,1.5,A-
63,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2013,CCC114,1.5,D
64,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2013,CCC225,1.5,C-
65,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2013,CCC329,1.5,B
66,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2013,CCC228,1.5,F
67,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2013,CCC115,1.5,A
68,School of Engineering,CSD,Monsoon 2013,Monsoon,2013,2013,CCC801,1.5,C-
69,School of Engineering,CSD,Monsoon 2013,Monsoon,2013,2013,CCC302,1.5,C
70,School of Engineering,CSD,Spring 2014,Spring,2014,2013,CCC704,4.0,C
71,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2013,CCC808,1.5,A-
72,School of Engineering,CSD,Spring 2015,Spring,2015,2013,CCC806,1.5,B
73,School of Engineering,CSD,Spring 2015,Spring,2015,2013,CCC402,1.5,F
74,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2013,CCC319,1.5,C
75,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2013,CCC611,1.5,B-
76,School of Engineering,CSD,Spring 2016,Spring,2016,2013,CCC409,1.5,B-
77,School of Engineering,CSD,Spring 2016,Spring,2016,2013,CCC402,1.5,D
78,School of Engineering,CSD,Spring 2016,Spring,2016,2013,CCC603,1.5,B-
79,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2013,CCC112,1.5,C-
80,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2013,CCC512,1.5,C-
81,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2013,CCC101,1.5,D
82,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2013,CCC402,1.5,C
83,School of Engineering,EED,Monsoon 2013,Monsoon,2013,2013,CCC302,1.5,B
84,School of Engineering,EED,Spring 2014,Spring,2014,2013,CCC704,4.0,C-
85,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2013,CCC806,1.5,B-
86,School of Engineering,EED,Spring 2015,Spring,2015,2013,CCC311,1.5,B-
87,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2013,CCC805,1.5,C
88,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2013,CCC602,1.5,A-
89,School of Engineering,EED,Spring 2016,Spring,2016,2013,CCC410,1.5,B-
90,School of Engineering,EED,Spring 2016,Spring,2016,2013,CCC411,1.5,F
91,School of Engineering,EED,Spring 2016,Spring,2016,2013,CCC514,1.5,B-
92,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2013,CCC617,1.5,B
93,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2013,CCC224,1.5,C
94,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2013,CCC221,1.5,D
95,School of Engineering,EED,Spring 2018,Spring,2018,2013,CCC103,1.5,F
96,School of Engineering,CSD,Monsoon 2013,Monsoon,2013,2013,CCC704,3.0,F
97,School of Engineering,CSD,Spring 2014,Spring,2014,2013,CCC704,4.0,C-
98,School of Engineering,CSD,Spring 2014,Spring,2014,2013,CCC801,1.5,D
99,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2013,CCC408,1.5,F
100,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2013,CCC810,1.5,C
101,School of Engineering,CSD,Spring 2015,Spring,2015,2013,CCC402,1.5,C-
102,School of Engineering,CSD,Spring 2016,Spring,2016,2013,CCC214,1.5,C
103,School of Engineering,CSD,Summer 2017,Summer,2017,2013,CCC412,1.5,B-
104,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2013,CCC329,1.5,A
105,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2013,CCC330,1.5,A
106,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2013,CCC115,1.5,B-
107,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C
108,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2014,CCC412,1.5,D
109,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2014,CCC402,1.5,B-
110,School of Engineering,EED,Spring 2017,Spring,2017,2014,CCC801,1.5,C
111,School of Engineering,EED,Spring 2017,Spring,2017,2014,CCC312,1.5,C
112,School of Humanities & Soc Sci,ECO,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
113,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2014,CCC402,1.5,B-
114,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2014,CCC801,1.5,D
115,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC613,1.5,A-
116,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC816,1.5,A-
117,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2014,CCC512,1.5,C-
118,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2014,CCC314,1.5,B-
119,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2014,CCC414,1.5,B-
120,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2014,CCC113,1.5,B
121,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2014,CCC103,1.5,B-
122,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2014,CCC327,1.5,A-
123,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2014,CCC409,1.5,C-
124,School of Engineering,MED,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C-
125,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2014,CCC402,1.5,A-
126,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2014,CCC319,1.5,D
127,School of Engineering,MED,Spring 2016,Spring,2016,2014,CCC413,1.5,C
128,School of Engineering,MED,Spring 2016,Spring,2016,2014,CCC814,3.0,F
129,School of Engineering,MED,Spring 2016,Spring,2016,2014,CCC218,1.5,F
130,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2014,CCC103,1.5,C-
131,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2014,CCC222,1.5,F
132,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2014,CCC112,1.5,F
133,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2014,CCC214,1.5,C-
134,School of Engineering,MED,Spring 2017,Spring,2017,2014,CCC225,1.5,C
135,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2014,CCC327,1.5,B
136,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C
137,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC302,1.5,C
138,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC215,1.5,C-
139,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC816,1.5,B
140,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC608,1.5,B
141,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC407,1.5,F
142,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC413,1.5,B
143,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC224,1.5,B-
144,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC805,1.5,C
145,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC414,1.5,A-
146,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC623,1.5,C-
147,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC217,3.0,B
148,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC409,1.5,B-
149,School of Humanities & Soc Sci,ECO,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C-
150,School of Humanities & Soc Sci,ECO,Spring 2015,Spring,2015,2014,CCC403,1.5,B
151,School of Humanities & Soc Sci,ECO,Spring 2015,Spring,2015,2014,CCC509,1.5,C
152,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC411,1.5,D
153,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC816,1.5,F
154,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC218,1.5,F
155,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2014,CCC514,1.5,C-
156,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2014,CCC221,1.5,D
157,School of Natural Sciences,PHY,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
158,School of Natural Sciences,PHY,Spring 2016,Spring,2016,2014,CCC402,1.5,A-
159,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2014,CCC414,1.5,A-
160,School of Natural Sciences,PHY,Spring 2018,Spring,2018,2014,CCC229,1.5,B
161,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,F
162,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC704,4.0,C-
163,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC202,1.5,A
164,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC402,1.5,D
165,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC214,1.5,B
166,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC103,1.5,F
167,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC326,1.5,B
168,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC609,1.5,D
169,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC515,1.5,B
170,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC327,1.5,A
171,School of Engineering,CSD,Spring 2018,Spring,2018,2014,CCC331,1.5,B-
172,School of Engineering,CSD,Spring 2018,Spring,2018,2014,CCC302,1.5,B
173,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
174,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC315,1.5,B
175,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC409,1.5,B
176,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC801,1.5,A-
177,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC604,1.5,B-
178,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC510,3.0,A-
179,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC816,1.5,B
180,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC614,1.5,F
181,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC314,1.5,C
182,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC214,1.5,C
183,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC402,1.5,C
184,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC326,1.5,F
185,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC512,1.5,B
186,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC416,1.5,B
187,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
188,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC402,1.5,B
189,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC604,1.5,B-
190,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC319,1.5,B
191,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC813,1.5,A
192,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC801,1.5,B-
193,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC323,1.5,B
194,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC101,1.5,A-
195,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC411,1.5,B
196,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC810,1.5,C
197,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC327,1.5,B
198,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
199,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC317,1.5,B-
200,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC801,1.5,B
201,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC211,1.5,D
202,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC407,1.5,C-
203,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC319,1.5,A
204,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC217,3.0,A-
205,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC103,1.5,A-
206,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC512,1.5,C
207,School of Engineering,CSD,Spring 2018,Spring,2018,2014,CCC823,1.5,C-
208,School of Engineering,ECE,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,F
209,School of Humanities & Soc Sci,ENG,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,F
210,School of Humanities & Soc Sci,ENG,Spring 2015,Spring,2015,2014,CCC704,4.0,D
211,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2014,CCC302,1.5,A-
212,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2014,CCC326,1.5,B
213,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2014,CCC801,1.5,C
214,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2014,CCC227,1.5,B
215,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2014,CCC415,1.5,F
216,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C
217,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC402,1.5,B
218,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC101,1.5,B-
219,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC612,1.5,A-
220,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC806,1.5,C
221,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC613,1.5,C
222,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC813,1.5,A-
223,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC510,3.0,A
224,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC323,1.5,A-
225,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC222,1.5,D
226,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC319,1.5,D
227,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC206,1.5,A-
228,School of Engineering,ECE,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C-
229,School of Engineering,ECE,Spring 2015,Spring,2015,2014,CCC302,1.5,B
230,School of Engineering,ECE,Spring 2015,Spring,2015,2014,CCC411,1.5,B-
231,School of Engineering,ECE,Monsoon 2015,Monsoon,2015,2014,CCC806,1.5,C-
232,School of Engineering,ECE,Spring 2016,Spring,2016,2014,CCC801,1.5,B-
233,School of Engineering,ECE,Spring 2016,Spring,2016,2014,CCC410,1.5,D
234,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2014,CCC221,1.5,F
235,School of Engineering,ECE,Spring 2017,Spring,2017,2014,CCC512,1.5,C
236,School of Engineering,ECE,Spring 2017,Spring,2017,2014,CCC611,1.5,F
237,School of Engineering,ECE,Spring 2017,Spring,2017,2014,CCC402,1.5,F
238,School of Engineering,ECE,Spring 2017,Spring,2017,2014,CCC109,1.5,F
239,School of Humanities & Soc Sci,SOC,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,D
240,School of Humanities & Soc Sci,SOC,Spring 2015,Spring,2015,2014,CCC402,1.5,F
241,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2014,CCC103,1.5,W
242,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2014,CCC314,1.5,W
243,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2014,CCC622,1.5,W
244,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2014,CCC818,1.5,W
245,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC114,1.5,B-
246,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC330,1.5,A
247,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC613,1.5,F
248,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2014,CCC229,1.5,B
249,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2014,CCC319,1.5,B
250,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2014,CCC711,1.5,C
251,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2014,CCC416,1.5,B-
252,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2014,CCC228,1.5,A-
253,School of Humanities & Soc Sci,ENG,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,B-
254,School of Humanities & Soc Sci,ENG,Spring 2015,Spring,2015,2014,CCC602,1.5,B
255,School of Humanities & Soc Sci,ENG,Spring 2015,Spring,2015,2014,CCC402,1.5,B
256,School of Humanities & Soc Sci,ENG,Monsoon 2015,Monsoon,2015,2014,CCC604,1.5,C-
257,School of Humanities & Soc Sci,ENG,Monsoon 2015,Monsoon,2015,2014,CCC801,1.5,B-
258,School of Humanities & Soc Sci,ENG,Spring 2016,Spring,2016,2014,CCC813,1.5,B-
259,School of Humanities & Soc Sci,ENG,Spring 2016,Spring,2016,2014,CCC319,1.5,B-
260,School of Humanities & Soc Sci,ENG,Spring 2016,Spring,2016,2014,CCC409,1.5,B
261,School of Humanities & Soc Sci,ENG,Monsoon 2016,Monsoon,2016,2014,CCC103,1.5,B
262,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2014,CCC217,3.0,A-
263,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2014,CCC327,1.5,A
264,School of Humanities & Soc Sci,SOC,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,C
265,School of Humanities & Soc Sci,SOC,Spring 2015,Spring,2015,2014,CCC608,3.0,D
266,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2014,CCC501,1.5,F
267,School of Humanities & Soc Sci,SOC,Spring 2016,Spring,2016,2014,CCC412,1.5,D
268,School of Humanities & Soc Sci,SOC,Monsoon 2016,Monsoon,2016,2014,CCC512,1.5,B-
269,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2014,CCC113,1.5,A-
270,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2014,CCC225,1.5,A-
271,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2014,CCC103,1.5,B-
272,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC330,1.5,A
273,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC329,1.5,C
274,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2014,CCC114,1.5,B
275,School of Engineering,EED,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,B-
276,School of Engineering,EED,Spring 2015,Spring,2015,2014,CCC801,1.5,A
277,School of Engineering,EED,Spring 2015,Spring,2015,2014,CCC302,1.5,B-
278,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2014,CCC611,1.5,B
279,School of Engineering,EED,Monsoon 2015,Monsoon,2015,2014,CCC318,1.5,A-
280,School of Engineering,EED,Spring 2016,Spring,2016,2014,CCC402,1.5,B-
281,School of Engineering,EED,Spring 2016,Spring,2016,2014,CCC510,3.0,A
282,School of Engineering,EED,Spring 2016,Spring,2016,2014,CCC413,1.5,B-
283,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2014,CCC805,1.5,B-
284,School of Engineering,EED,Monsoon 2016,Monsoon,2016,2014,CCC101,1.5,B
285,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2014,CCC114,1.5,F
286,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,B-
287,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC402,1.5,A-
288,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC612,1.5,C-
289,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC805,1.5,A-
290,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC816,1.5,A-
291,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC510,3.0,A
292,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC323,1.5,B-
293,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC319,1.5,C
294,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC214,1.5,F
295,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC810,1.5,C-
296,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC512,1.5,B-
297,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC206,1.5,A
298,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2014,CCC613,1.5,D
299,School of Engineering,CSD,Monsoon 2014,Monsoon,2014,2014,CCC704,4.0,B-
300,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC302,1.5,B
301,School of Engineering,CSD,Spring 2015,Spring,2015,2014,CCC402,1.5,B
302,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC612,1.5,C-
303,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC409,1.5,B
304,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2014,CCC813,1.5,A-
305,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC816,1.5,A-
306,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC214,1.5,B
307,School of Engineering,CSD,Spring 2016,Spring,2016,2014,CCC319,1.5,B
308,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2014,CCC112,1.5,C-
309,School of Engineering,CSD,Spring 2017,Spring,2017,2014,CCC510,3.0,C-
